Name,fibered,lambda,seifert_genus,ranks,total_rank,L_space_knot,epsilon,modulus,nu,tau
K11n17,False,NaN,2,"{(-2, -1): 2, (-1, 0): 12, (0, 1): 19, (1, 2): 12, (2, 3): 2}",47,False,-1,2,0,-1
K11n18,False,NaN,2,"{(-2, -2): 2, (-1, -1): 8, (0, 0): 13, (1, 1): 8, (2, 2): 2}",33,False,0,2,0,0
K11n19,True,5,3,"{(-3, -1): 1, (-2, 0): 2, (-1, 0): 1, (-1, 1): 1, (0, 1): 1, (1, 2): 1, (1, 3): 1, (2, 4): 2, (3, 5): 1}",11,False,-1,2,0,-1
K11n20,False,NaN,2,"{(-2, -1): 2, (-1, 0): 6, (0, 0): 1, (0, 1): 8, (1, 2): 6, (2, 3): 2}",25,False,0,2,0,0
K11n21,True,3,3,"{(-3, -3): 1, (-2, -2): 5, (-1, -1): 11, (0, 0): 15, (1, 1): 11, (2, 2): 5, (3, 3): 1}",49,False,0,2,0,0
K11n22,True,2,3,"{(-3, -4): 1, (-2, -3): 5, (-1, -2): 13, (0, -1): 17, (1, 0): 13, (2, 1): 5, (3, 2): 1}",55,False,1,2,1,1
K11n23,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-2, -4): 5, (-1, -3): 4, (0, -2): 3, (1, -1): 4, (2, 0): 5, (3, 1): 3, (4, 2): 1}",29,False,1,2,2,2
K11n24,True,2,3,"{(-3, -4): 1, (-2, -3): 3, (-1, -2): 5, (0, -1): 6, (0, 0): 1, (1, 0): 5, (2, 1): 3, (3, 2): 1}",25,False,0,2,0,0
K11n25,True,2,3,"{(-3, -4): 1, (-2, -3): 5, (-1, -2): 11, (0, -1): 13, (1, 0): 11, (2, 1): 5, (3, 2): 1}",47,False,1,2,1,1
K11n26,True,3,3,"{(-3, -3): 1, (-2, -2): 5, (-1, -1): 9, (0, 0): 11, (1, 1): 9, (2, 2): 5, (3, 3): 1}",41,False,0,2,0,0
K11n27,True,1,4,"{(-4, -7): 1, (-3, -6): 3, (-2, -5): 3, (-1, -4): 2, (0, -3): 2, (0, -2): 1, (1, -2): 2, (2, -1): 3, (3, 0): 3, (4, 1): 1}",21,False,1,2,3,3
K11n28,True,2,2,"{(-2, -2): 1, (-1, -1): 5, (0, 0): 9, (1, 1): 5, (2, 2): 1}",21,False,0,2,0,0
K11n29,False,NaN,2,"{(-2, -3): 3, (-1, -2): 13, (0, -1): 19, (1, 0): 13, (2, 1): 3}",51,False,1,2,1,1
K11n30,False,NaN,3,"{(-3, -5): 2, (-2, -4): 6, (-1, -3): 6, (0, -2): 5, (1, -1): 6, (2, 0): 6, (3, 1): 2}",33,False,1,2,2,2
K11n31,True,1,3,"{(-3, -5): 1, (-2, -4): 3, (-2, -3): 1, (-1, -3): 2, (-1, -2): 4, (0, -2): 1, (0, -1): 6, (1, -1): 2, (1, 0): 4, (2, 0): 3, (2, 1): 1, (3, 1): 1}",29,False,1,2,2,2
K11n32,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 16, (0, 0): 23, (1, 1): 16, (2, 2): 6, (3, 3): 1}",69,False,0,2,0,0
K11n33,True,2,3,"{(-3, -4): 1, (-2, -3): 6, (-1, -2): 12, (0, -1): 13, (1, 0): 12, (2, 1): 6, (3, 2): 1}",51,False,1,2,1,1
K11n34,False,NaN,3,"{(-3, -3): 1, (-3, -2): 1, (-2, -2): 3, (-2, -1): 3, (-1, -1): 3, (-1, 0): 3, (0, 0): 3, (0, 1): 2, (1, 1): 3, (1, 2): 3, (2, 2): 3, (2, 3): 3, (3, 3): 1, (3, 4): 1}",33,False,0,2,0,0
K11n35,False,NaN,3,"{(-3, -5): 2, (-2, -4): 10, (-1, -3): 20, (0, -2): 25, (1, -1): 20, (2, 0): 10, (3, 1): 2}",89,False,1,2,2,2
K11n36,True,3,4,"{(-4, -5): 1, (-3, -4): 4, (-2, -3): 8, (-1, -2): 13, (0, -1): 15, (1, 0): 13, (2, 1): 8, (3, 2): 4, (4, 3): 1}",67,False,1,2,1,1
K11n37,True,3,3,"{(-3, -3): 1, (-2, -2): 3, (-1, -1): 5, (0, 0): 7, (1, 1): 5, (2, 2): 3, (3, 3): 1}",25,False,0,2,0,0
K11n38,True,1,2,"{(-2, -3): 1, (-1, -2): 2, (-1, -1): 1, (0, -1): 2, (0, 0): 3, (1, 0): 2, (1, 1): 1, (2, 1): 1}",13,False,0,2,0,0
K11n39,False,NaN,2,"{(-2, -2): 2, (-1, -2): 2, (-1, -1): 8, (0, -1): 4, (0, 0): 13, (1, 0): 2, (1, 1): 8, (2, 2): 2}",41,False,0,2,0,0
K11n40,False,NaN,3,"{(-3, -4): 2, (-2, -3): 8, (-1, -2): 18, (0, -1): 23, (1, 0): 18, (2, 1): 8, (3, 2): 2}",79,False,1,2,1,1
K11n41,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 8, (-1, -3): 9, (0, -2): 9, (1, -1): 9, (2, 0): 8, (3, 1): 4, (4, 2): 1}",53,False,1,2,2,2
K11n42,False,NaN,2,"{(-2, -2): 1, (-2, -1): 1, (-1, -1): 4, (-1, 0): 4, (0, 0): 7, (0, 1): 6, (1, 1): 4, (1, 2): 4, (2, 2): 1, (2, 3): 1}",33,False,0,2,0,0
K11n43,False,NaN,3,"{(-3, -5): 2, (-2, -4): 10, (-1, -3): 20, (0, -2): 25, (1, -1): 20, (2, 0): 10, (3, 1): 2}",89,False,1,2,2,2
K11n44,True,3,4,"{(-4, -5): 1, (-3, -4): 4, (-2, -3): 8, (-1, -2): 13, (0, -1): 15, (1, 0): 13, (2, 1): 8, (3, 2): 4, (4, 3): 1}",67,False,1,2,1,1
K11n45,False,NaN,3,"{(-3, -4): 1, (-3, -3): 1, (-2, -3): 2, (-2, -2): 4, (-1, -2): 1, (-1, -1): 7, (0, 0): 9, (1, 0): 1, (1, 1): 7, (2, 1): 2, (2, 2): 4, (3, 2): 1, (3, 3): 1}",41,False,0,2,0,0
K11n46,False,NaN,3,"{(-3, -4): 2, (-2, -3): 8, (-1, -2): 18, (0, -1): 23, (1, 0): 18, (2, 1): 8, (3, 2): 2}",79,False,1,2,1,1
K11n47,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 8, (-1, -3): 9, (0, -2): 9, (1, -1): 9, (2, 0): 8, (3, 1): 4, (4, 2): 1}",53,False,1,2,2,2
K11n48,True,3,3,"{(-3, -3): 1, (-2, -2): 3, (-1, -1): 6, (0, 0): 9, (1, 1): 6, (2, 2): 3, (3, 3): 1}",29,False,0,2,0,0
K11n49,True,1,2,"{(-2, -3): 1, (-1, -2): 2, (-1, -1): 2, (0, -1): 2, (0, 0): 5, (1, 0): 2, (1, 1): 2, (2, 1): 1}",17,False,0,2,0,0
K11n50,False,NaN,2,"{(-2, -2): 2, (-1, -1): 6, (0, 0): 9, (1, 1): 6, (2, 2): 2}",25,False,0,2,0,0
K11n51,True,3,3,"{(-3, -3): 1, (-2, -2): 4, (-1, -1): 6, (0, 0): 7, (1, 1): 6, (2, 2): 4, (3, 3): 1}",29,False,0,2,0,0
K11n52,True,2,3,"{(-3, -4): 1, (-2, -3): 6, (-1, -2): 14, (0, -1): 17, (1, 0): 14, (2, 1): 6, (3, 2): 1}",59,False,1,2,1,1
K11n53,True,3,3,"{(-3, -3): 1, (-2, -2): 4, (-1, -1): 8, (0, 0): 11, (1, 1): 8, (2, 2): 4, (3, 3): 1}",37,False,0,2,0,0
K11n54,True,2,3,"{(-3, -4): 1, (-2, -3): 4, (-1, -2): 10, (0, -1): 13, (1, 0): 10, (2, 1): 4, (3, 2): 1}",43,False,1,2,1,1
K11n55,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 14, (0, 0): 19, (1, 1): 14, (2, 2): 6, (3, 3): 1}",61,False,0,2,0,0
K11n56,True,2,3,"{(-3, -4): 1, (-2, -3): 4, (-1, -2): 8, (0, -1): 9, (1, 0): 8, (2, 1): 4, (3, 2): 1}",35,False,1,2,1,1
K11n57,True,1,4,"{(-4, -7): 1, (-3, -6): 3, (-2, -5): 2, (-1, -3): 1, (0, -2): 3, (1, -1): 1, (2, -1): 2, (3, 0): 3, (4, 1): 1}",17,False,1,2,3,3
K11n58,True,4,3,"{(-3, -2): 1, (-2, -1): 4, (-1, 0): 8, (0, 1): 9, (1, 2): 8, (2, 3): 4, (3, 4): 1}",35,False,-1,2,0,-1
K11n59,True,1,3,"{(-3, -5): 1, (-2, -4): 6, (-1, -3): 12, (0, -2): 15, (1, -1): 12, (2, 0): 6, (3, 1): 1}",53,False,1,2,2,2
K11n60,True,3,4,"{(-4, -5): 1, (-3, -4): 3, (-2, -3): 4, (-1, -2): 5, (0, -1): 5, (1, 0): 5, (2, 1): 4, (3, 2): 3, (4, 3): 1}",31,False,1,2,1,1
K11n61,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-2, -4): 4, (-1, -3): 2, (-1, -2): 1, (0, -1): 1, (1, -1): 2, (1, 0): 1, (2, 0): 4, (3, 1): 3, (4, 2): 1}",23,False,1,2,2,2
K11n62,False,NaN,2,"{(-2, -2): 2, (-1, -1): 8, (0, 0): 13, (1, 1): 8, (2, 2): 2}",33,False,0,2,0,0
K11n63,False,NaN,2,"{(-2, -3): 2, (-1, -2): 10, (0, -1): 15, (1, 0): 10, (2, 1): 2}",39,False,1,2,1,1
K11n64,False,NaN,3,"{(-3, -5): 2, (-2, -4): 5, (-1, -3): 3, (0, -2): 1, (1, -1): 3, (2, 0): 5, (3, 1): 2}",21,False,1,2,2,2
K11n65,False,NaN,2,"{(-2, -2): 3, (-1, -1): 8, (0, 0): 11, (1, 1): 8, (2, 2): 3}",33,False,0,2,0,0
K11n66,True,2,3,"{(-3, -4): 1, (-2, -3): 7, (-1, -2): 18, (0, -1): 23, (1, 0): 18, (2, 1): 7, (3, 2): 1}",75,False,1,2,1,1
K11n67,False,NaN,2,"{(-2, -3): 1, (-2, -2): 1, (-1, -2): 2, (-1, -1): 4, (0, -1): 2, (0, 0): 7, (1, 0): 2, (1, 1): 4, (2, 1): 1, (2, 2): 1}",25,False,0,2,0,0
K11n68,False,NaN,2,"{(-2, -3): 4, (-1, -2): 16, (0, -1): 23, (1, 0): 16, (2, 1): 4}",63,False,1,2,1,1
K11n69,False,NaN,3,"{(-3, -5): 2, (-2, -4): 7, (-1, -3): 9, (0, -2): 9, (1, -1): 9, (2, 0): 7, (3, 1): 2}",45,False,1,2,2,2
K11n70,True,1,3,"{(-3, -5): 1, (-2, -4): 2, (-1, -3): 3, (-1, -2): 1, (0, -2): 4, (0, -1): 1, (1, -1): 3, (1, 0): 1, (2, 0): 2, (3, 1): 1}",19,False,1,2,1,1
K11n71,False,NaN,3,"{(-3, -4): 2, (-2, -3): 7, (-1, -2): 14, (0, -1): 17, (1, 0): 14, (2, 1): 7, (3, 2): 2}",63,False,1,2,1,1
K11n72,False,NaN,3,"{(-3, -5): 2, (-2, -4): 9, (-1, -3): 18, (0, -2): 23, (1, -1): 18, (2, 0): 9, (3, 1): 2}",81,False,1,2,2,2
K11n73,False,NaN,3,"{(-3, -4): 1, (-3, -3): 1, (-2, -3): 2, (-2, -2): 3, (-1, -2): 1, (-1, -1): 3, (0, 0): 3, (1, 0): 1, (1, 1): 3, (2, 1): 2, (2, 2): 3, (3, 2): 1, (3, 3): 1}",25,False,0,2,0,0
K11n74,True,2,2,"{(-2, -2): 1, (-1, -2): 2, (-1, -1): 4, (0, -1): 4, (0, 0): 7, (1, 0): 2, (1, 1): 4, (2, 2): 1}",25,False,0,2,0,0
K11n75,False,NaN,3,"{(-3, -2): 2, (-2, -1): 7, (-1, 0): 14, (0, 1): 17, (1, 2): 14, (2, 3): 7, (3, 4): 2}",63,False,-1,2,0,-1
K11n76,True,6,4,"{(-4, -2): 1, (-3, -1): 3, (-2, 0): 6, (-1, 1): 8, (0, 2): 9, (1, 3): 8, (2, 4): 6, (3, 5): 3, (4, 6): 1}",45,False,-1,2,-1,-2
K11n77,True,0,4,"{(-4, -8): 1, (-3, -7): 1, (-2, -5): 2, (-1, -4): 8, (0, -3): 11, (1, -2): 8, (2, -1): 2, (3, -1): 1, (4, 0): 1}",35,False,1,2,4,4
K11n78,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-2, -4): 6, (-1, -3): 8, (0, -2): 9, (1, -1): 8, (2, 0): 6, (3, 1): 3, (4, 2): 1}",45,False,1,2,2,2
K11n79,False,NaN,2,"{(-2, -3): 2, (-1, -2): 4, (0, -1): 4, (0, 0): 1, (1, 0): 4, (2, 1): 2}",17,False,0,2,0,0
K11n80,True,5,3,"{(-3, -1): 1, (-2, -1): 1, (-2, 0): 2, (-1, 0): 6, (-1, 1): 1, (0, 1): 9, (1, 2): 6, (1, 3): 1, (2, 3): 1, (2, 4): 2, (3, 5): 1}",31,False,-1,2,0,-1
K11n81,True,1,4,"{(-4, -7): 1, (-3, -6): 3, (-2, -5): 4, (-1, -4): 4, (0, -3): 4, (0, -2): 1, (1, -2): 4, (2, -1): 4, (3, 0): 3, (4, 1): 1}",29,False,1,2,3,3
K11n82,True,2,3,"{(-3, -4): 1, (-2, -3): 3, (-1, -2): 4, (0, -1): 3, (1, 0): 4, (2, 1): 3, (3, 2): 1}",19,False,1,2,1,1
K11n83,False,NaN,2,"{(-2, -2): 3, (-1, -1): 12, (0, 0): 19, (1, 1): 12, (2, 2): 3}",49,False,0,2,0,0
K11n84,False,NaN,2,"{(-2, -1): 2, (-1, 0): 9, (0, 1): 13, (1, 2): 9, (2, 3): 2}",35,False,-1,2,0,-1
K11n85,True,3,3,"{(-3, -3): 1, (-2, -2): 5, (-1, -1): 10, (0, 0): 13, (1, 1): 10, (2, 2): 5, (3, 3): 1}",45,False,0,2,0,0
K11n86,True,3,3,"{(-3, -3): 1, (-2, -2): 4, (-1, -1): 7, (0, 0): 9, (1, 1): 7, (2, 2): 4, (3, 3): 1}",33,False,0,2,0,0
K11n87,True,4,3,"{(-3, -2): 1, (-2, -1): 5, (-1, 0): 12, (0, 1): 15, (1, 2): 12, (2, 3): 5, (3, 4): 1}",51,False,-1,2,0,-1
K11n88,True,1,4,"{(-4, -7): 1, (-3, -6): 3, (-2, -5): 2, (0, -2): 1, (2, -1): 2, (3, 0): 3, (4, 1): 1}",13,False,1,2,3,3
K11n89,True,5,3,"{(-3, -1): 1, (-2, 0): 7, (-1, 1): 14, (0, 2): 17, (1, 3): 14, (2, 4): 7, (3, 5): 1}",61,False,-1,2,-1,-2
K11n90,False,NaN,3,"{(-3, -5): 2, (-2, -4): 7, (-1, -3): 8, (0, -2): 7, (1, -1): 8, (2, 0): 7, (3, 1): 2}",41,False,1,2,2,2
K11n91,True,3,2,"{(-2, -1): 1, (-1, 0): 8, (0, 1): 13, (1, 2): 8, (2, 3): 1}",31,False,-1,2,0,-1
K11n92,True,4,3,"{(-3, -2): 1, (-2, -1): 3, (-1, 0): 3, (0, 0): 1, (0, 1): 2, (1, 2): 3, (2, 3): 3, (3, 4): 1}",17,False,0,2,0,0
K11n93,False,NaN,3,"{(-3, -6): 3, (-2, -5): 7, (-1, -4): 9, (0, -3): 9, (1, -2): 9, (2, -1): 7, (3, 0): 3}",47,False,1,2,3,3
K11n94,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 13, (0, 0): 17, (1, 1): 13, (2, 2): 6, (3, 3): 1}",57,False,0,2,0,0
K11n95,True,1,3,"{(-3, -5): 1, (-2, -4): 5, (-1, -3): 7, (0, -2): 7, (1, -1): 7, (2, 0): 5, (3, 1): 1}",33,False,1,2,2,2
K11n96,True,2,3,"{(-3, -4): 1, (-2, -3): 3, (-2, -2): 1, (-1, -2): 3, (-1, -1): 2, (0, -1): 2, (0, 0): 3, (1, 0): 3, (1, 1): 2, (2, 1): 3, (2, 2): 1, (3, 2): 1}",25,False,0,2,0,0
K11n97,False,NaN,2,"{(-2, -2): 1, (-2, -1): 1, (-1, -1): 4, (-1, 0): 2, (0, 0): 7, (0, 1): 2, (1, 1): 4, (1, 2): 2, (2, 2): 1, (2, 3): 1}",25,False,0,2,0,0
K11n98,True,3,3,"{(-3, -3): 1, (-2, -2): 7, (-1, -1): 16, (0, 0): 21, (1, 1): 16, (2, 2): 7, (3, 3): 1}",69,False,0,2,0,0
K11n99,False,NaN,2,"{(-2, -1): 3, (-1, 0): 10, (0, 1): 13, (1, 2): 10, (2, 3): 3}",39,False,-1,2,0,-1
K11n100,False,NaN,2,"{(-2, -2): 2, (-1, -1): 11, (0, 0): 19, (1, 1): 11, (2, 2): 2}",45,False,0,2,0,0
K11n101,False,NaN,2,"{(-2, -1): 2, (-1, 0): 10, (0, 1): 15, (1, 2): 10, (2, 3): 2}",39,False,-1,2,0,-1
K11n102,True,3,2,"{(-2, -1): 1, (-1, -1): 2, (-1, 0): 3, (0, 0): 4, (0, 1): 3, (1, 1): 2, (1, 2): 3, (2, 3): 1}",19,False,-1,2,0,-1
K11n103,True,5,3,"{(-3, -1): 1, (-2, 0): 7, (-1, 1): 15, (0, 2): 19, (1, 3): 15, (2, 4): 7, (3, 5): 1}",65,False,-1,2,-1,-2
K11n104,True,1,4,"{(-4, -7): 1, (-3, -6): 3, (-2, -5): 2, (-1, -3): 2, (0, -2): 5, (1, -1): 2, (2, -1): 2, (3, 0): 3, (4, 1): 1}",21,False,1,2,3,3
K11n105,True,1,3,"{(-3, -5): 1, (-2, -4): 7, (-1, -3): 16, (0, -2): 21, (1, -1): 16, (2, 0): 7, (3, 1): 1}",69,False,1,2,2,2
K11n106,True,4,3,"{(-3, -2): 1, (-2, -1): 3, (-1, 0): 6, (0, 1): 7, (1, 2): 6, (2, 3): 3, (3, 4): 1}",27,False,-1,2,0,-1
K11n107,True,2,4,"{(-4, -6): 1, (-3, -5): 3, (-2, -4): 4, (-1, -3): 2, (0, -2): 1, (1, -1): 2, (2, 0): 4, (3, 1): 3, (4, 2): 1}",21,False,1,2,2,2
K11n108,True,5,3,"{(-3, -1): 1, (-2, 0): 8, (-1, 1): 17, (0, 2): 21, (1, 3): 17, (2, 4): 8, (3, 5): 1}",73,False,-1,2,-1,-2
K11n109,True,5,3,"{(-3, -1): 1, (-2, 0): 7, (-1, 1): 13, (0, 2): 15, (1, 3): 13, (2, 4): 7, (3, 5): 1}",57,False,-1,2,-1,-2
K11n110,True,3,3,"{(-3, -3): 1, (-2, -2): 4, (-1, -1): 9, (0, 0): 13, (1, 1): 9, (2, 2): 4, (3, 3): 1}",41,False,0,2,0,0
K11n111,True,1,3,"{(-3, -5): 1, (-2, -4): 2, (-2, -3): 1, (-1, -3): 1, (-1, -2): 4, (0, -1): 5, (1, -1): 1, (1, 0): 4, (2, 0): 2, (2, 1): 1, (3, 1): 1}",23,False,1,2,1,1
K11n112,True,2,3,"{(-3, -4): 1, (-2, -3): 5, (-1, -2): 13, (0, -1): 17, (1, 0): 13, (2, 1): 5, (3, 2): 1}",55,False,1,2,1,1
K11n113,True,3,2,"{(-2, -1): 1, (-1, 0): 9, (0, 1): 15, (1, 2): 9, (2, 3): 1}",35,False,-1,2,0,-1
K11n114,False,NaN,2,"{(-2, -2): 3, (-1, -1): 13, (0, 0): 21, (1, 1): 13, (2, 2): 3}",53,False,0,2,0,0
K11n115,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 18, (0, 0): 27, (1, 1): 18, (2, 2): 6, (3, 3): 1}",77,False,0,2,0,0
K11n116,True,3,2,"{(-2, -1): 1, (-1, -1): 2, (-1, 0): 2, (0, 0): 5, (0, 1): 2, (1, 1): 2, (1, 2): 2, (2, 3): 1}",17,False,0,2,0,0
K11n117,False,NaN,2,"{(-2, -3): 3, (-1, -2): 9, (0, -1): 11, (1, 0): 9, (2, 1): 3}",35,False,1,2,1,1
K11n118,True,1,3,"{(-3, -5): 1, (-2, -4): 4, (-1, -3): 4, (0, -2): 3, (1, -1): 4, (2, 0): 4, (3, 1): 1}",21,False,1,2,2,2
K11n119,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 16, (0, 0): 23, (1, 1): 16, (2, 2): 6, (3, 3): 1}",69,False,0,2,0,0
K11n120,True,3,4,"{(-4, -5): 1, (-3, -4): 4, (-2, -3): 7, (-1, -2): 8, (0, -1): 7, (1, 0): 8, (2, 1): 7, (3, 2): 4, (4, 3): 1}",47,False,1,2,1,1
K11n121,True,5,3,"{(-3, -1): 1, (-2, 0): 6, (-1, 1): 10, (0, 2): 11, (1, 3): 10, (2, 4): 6, (3, 5): 1}",45,False,-1,2,-1,-2
K11n122,False,NaN,2,"{(-2, -1): 2, (-1, 0): 7, (0, 1): 9, (1, 2): 7, (2, 3): 2}",27,False,-1,2,0,-1
K11n123,False,NaN,2,"{(-2, -2): 3, (-1, -1): 14, (0, 0): 23, (1, 1): 14, (2, 2): 3}",57,False,0,2,0,0
K11n124,True,2,3,"{(-3, -4): 1, (-2, -3): 6, (-1, -2): 14, (0, -1): 17, (1, 0): 14, (2, 1): 6, (3, 2): 1}",59,False,1,2,1,1
K11n125,True,2,3,"{(-3, -4): 1, (-2, -3): 6, (-1, -2): 15, (0, -1): 19, (1, 0): 15, (2, 1): 6, (3, 2): 1}",63,False,1,2,1,1
K11n126,False,NaN,3,"{(-3, -6): 3, (-2, -5): 6, (-1, -4): 4, (0, -3): 2, (0, -2): 1, (1, -2): 4, (2, -1): 6, (3, 0): 3}",29,False,1,2,3,3
K11n127,True,4,3,"{(-3, -2): 1, (-2, -1): 5, (-1, 0): 13, (0, 1): 17, (1, 2): 13, (2, 3): 5, (3, 4): 1}",55,False,-1,2,0,-1
K11n128,True,2,3,"{(-3, -4): 1, (-2, -3): 5, (-1, -2): 10, (0, -1): 11, (1, 0): 10, (2, 1): 5, (3, 2): 1}",43,False,1,2,1,1
K11n129,True,4,3,"{(-3, -2): 1, (-2, -1): 4, (-1, 0): 10, (0, 1): 13, (1, 2): 10, (2, 3): 4, (3, 4): 1}",43,False,-1,2,0,-1
K11n130,True,3,3,"{(-3, -3): 1, (-2, -2): 5, (-1, -1): 12, (0, 0): 17, (1, 1): 12, (2, 2): 5, (3, 3): 1}",53,False,0,2,0,0
K11n131,True,4,3,"{(-3, -2): 1, (-2, -1): 6, (-1, 0): 16, (0, 1): 21, (1, 2): 16, (2, 3): 6, (3, 4): 1}",67,False,-1,2,0,-1
K11n132,False,NaN,2,"{(-2, -2): 2, (-1, -1): 6, (0, 0): 9, (1, 1): 6, (2, 2): 2}",25,False,0,2,0,0
K11n133,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 6, (-1, -3): 3, (-1, -2): 1, (0, -1): 1, (1, -1): 3, (1, 0): 1, (2, 0): 6, (3, 1): 4, (4, 2): 1}",31,False,1,2,2,2
K11n134,False,NaN,2,"{(-2, -1): 3, (-1, 0): 12, (0, 1): 17, (1, 2): 12, (2, 3): 3}",47,False,-1,2,0,-1
K11n135,True,1,3,"{(-3, -5): 1, (-2, -4): 3, (-2, -3): 1, (-1, -3): 2, (-1, -2): 2, (0, -2): 1, (0, -1): 2, (1, -1): 2, (1, 0): 2, (2, 0): 3, (2, 1): 1, (3, 1): 1}",21,False,1,2,2,2
K11n136,False,NaN,3,"{(-3, -6): 3, (-2, -5): 8, (-1, -4): 13, (0, -3): 15, (1, -2): 13, (2, -1): 8, (3, 0): 3}",63,False,1,2,3,3
K11n137,True,5,3,"{(-3, -1): 1, (-2, 0): 7, (-1, 1): 13, (0, 2): 15, (1, 3): 13, (2, 4): 7, (3, 5): 1}",57,False,-1,2,-1,-2
K11n138,False,NaN,2,"{(-2, -3): 2, (-1, -2): 4, (0, -1): 4, (0, 0): 1, (1, 0): 4, (2, 1): 2}",17,False,0,2,0,0
K11n139,False,NaN,1,"{(-1, -1): 2, (0, 0): 5, (1, 1): 2}",9,False,0,2,0,0
K11n140,False,NaN,2,"{(-2, -1): 2, (-1, 0): 13, (0, 1): 21, (1, 2): 13, (2, 3): 2}",51,False,-1,2,0,-1
K11n141,False,NaN,1,"{(-1, -1): 5, (0, 0): 11, (1, 1): 5}",21,False,0,2,0,0
K11n142,True,2,2,"{(-2, -2): 1, (-1, -1): 8, (0, 0): 15, (1, 1): 8, (2, 2): 1}",33,False,0,2,0,0
K11n143,True,3,3,"{(-3, -3): 1, (-2, -3): 1, (-2, -2): 3, (-1, -2): 2, (-1, -1): 3, (0, -1): 2, (0, 0): 3, (1, 0): 2, (1, 1): 3, (2, 1): 1, (2, 2): 3, (3, 3): 1}",25,False,0,2,0,0
K11n144,True,1,3,"{(-3, -5): 1, (-2, -4): 7, (-1, -3): 15, (0, -2): 19, (1, -1): 15, (2, 0): 7, (3, 1): 1}",65,False,1,2,2,2
K11n145,True,2,3,"{(-3, -4): 1, (-2, -3): 2, (-2, -2): 1, (-1, -2): 1, (-1, -1): 4, (0, 0): 7, (1, 0): 1, (1, 1): 4, (2, 1): 2, (2, 2): 1, (3, 2): 1}",25,False,0,2,0,0
K11n146,True,2,3,"{(-3, -4): 1, (-2, -3): 5, (-1, -2): 15, (0, -1): 21, (1, 0): 15, (2, 1): 5, (3, 2): 1}",63,False,1,2,1,1
K11n147,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 7, (-1, -3): 5, (0, -2): 3, (1, -1): 5, (2, 0): 7, (3, 1): 4, (4, 2): 1}",37,False,1,2,2,2
K11n148,True,3,4,"{(-4, -5): 1, (-3, -4): 5, (-2, -3): 10, (-1, -2): 14, (0, -1): 15, (1, 0): 14, (2, 1): 10, (3, 2): 5, (4, 3): 1}",75,False,1,2,1,1
K11n149,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 6, (-1, -3): 4, (0, -2): 3, (1, -1): 4, (2, 0): 6, (3, 1): 4, (4, 2): 1}",33,False,1,2,2,2
K11n150,False,NaN,3,"{(-3, -4): 2, (-2, -3): 9, (-1, -2): 17, (0, -1): 19, (1, 0): 17, (2, 1): 9, (3, 2): 2}",75,False,1,2,1,1
K11n151,False,NaN,2,"{(-2, -3): 2, (-1, -3): 2, (-1, -2): 8, (0, -2): 4, (0, -1): 11, (1, -1): 2, (1, 0): 8, (2, 1): 2}",39,False,1,2,1,1
K11n152,False,NaN,3,"{(-3, -5): 1, (-3, -4): 1, (-2, -4): 2, (-2, -3): 4, (-1, -3): 1, (-1, -2): 7, (0, -1): 7, (1, -1): 1, (1, 0): 7, (2, 0): 2, (2, 1): 4, (3, 1): 1, (3, 2): 1}",39,False,1,2,1,1
K11n153,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 7, (-1, -1): 10, (0, 0): 13, (1, 1): 10, (2, 2): 7, (3, 3): 4, (4, 4): 1}",57,False,0,2,0,0
K11n154,True,2,3,"{(-3, -4): 1, (-2, -3): 7, (-1, -2): 19, (0, -1): 25, (1, 0): 19, (2, 1): 7, (3, 2): 1}",79,False,1,2,1,1
K11n155,False,NaN,3,"{(-3, -4): 2, (-2, -3): 8, (-1, -2): 11, (0, -1): 9, (1, 0): 11, (2, 1): 8, (3, 2): 2}",51,False,1,2,1,1
K11n156,True,3,3,"{(-3, -3): 1, (-2, -2): 7, (-1, -1): 18, (0, 0): 25, (1, 1): 18, (2, 2): 7, (3, 3): 1}",77,False,0,2,0,0
K11n157,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 15, (0, 0): 21, (1, 1): 15, (2, 2): 6, (3, 3): 1}",65,False,0,2,0,0
K11n158,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 7, (-1, -3): 7, (0, -2): 7, (1, -1): 7, (2, 0): 7, (3, 1): 4, (4, 2): 1}",45,False,1,2,2,2
